InventoryId,ScheduleId,FlightNumber,AircraftType,DepartureDate,ArrivalDate,DepartureAirport,ArrivalAirport,TotalCapacity,TotalInventory,BookedInventory,Oversold,AvailableInventory,FirstClass,BusinessClass,PremiumEconomyClass,EconomyClass,FC_TotalInventory,FC_BookedInventory,FC_AvailableInventory,BC_TotalInventory,BC_BookedInventory,BC_AvailableInventory,PC_TotalInventory,PC_BookedInventory,PC_AvailableInventory,EC_TotalInventory,EC_BookedInventory,EC_AvailableInventory,FC_CD,BC_CD,PC_CD,EC_CD
INV-ZZ-0000081,SCH-ZZ-0000081,1017,Boeing 787,08/19/2024,08/19/2024,BOM,BLR,270,284,198,-72,86,27,54,81,108,31,20,11,59,28,31,85,81,4,109,69,40,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000145,SCH-ZZ-0000145,1017,Boeing 787,08/19/2024,08/19/2024,BOM,BLR,270,285,190,-80,95,27,54,81,108,30,26,4,59,49,10,86,35,51,110,80,30,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000019,SCH-ZZ-0000019,1019,Boeing 787,08/19/2024,08/19/2024,BOM,DUB,270,291,191,-79,100,27,54,81,108,32,16,16,58,34,24,82,67,15,119,74,45,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000083,SCH-ZZ-0000083,1019,Boeing 787,08/19/2024,08/19/2024,BOM,DUB,270,296,201,-69,95,27,54,81,108,28,15,13,57,34,23,88,48,40,123,104,19,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000147,SCH-ZZ-0000147,1019,Boeing 787,08/19/2024,08/19/2024,BOM,DUB,270,287,223,-47,64,27,54,81,108,29,27,2,58,39,19,82,79,3,118,78,40,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000020,SCH-ZZ-0000020,1020,Boeing 787,08/19/2024,08/19/2024,BOM,VNS,270,302,185,-85,117,27,54,81,108,32,11,21,58,45,13,88,45,43,124,84,40,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000084,SCH-ZZ-0000084,1020,Boeing 787,08/19/2024,08/19/2024,BOM,VNS,270,288,182,-88,106,27,54,81,108,32,22,10,55,36,19,84,49,35,117,75,42,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000148,SCH-ZZ-0000148,1020,Boeing 787,08/19/2024,08/19/2024,BOM,VNS,270,299,223,-47,76,27,54,81,108,30,25,5,55,35,20,87,77,10,127,86,41,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000021,SCH-ZZ-0000021,1021,Boeing 787,08/19/2024,08/19/2024,BOM,JFK,270,285,147,-123,138,27,54,81,108,31,26,5,56,45,11,86,35,51,112,41,71,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000085,SCH-ZZ-0000085,1021,Boeing 787,08/19/2024,08/19/2024,BOM,JFK,270,295,253,-17,42,27,54,81,108,32,25,7,55,40,15,91,80,11,117,108,9,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000149,SCH-ZZ-0000149,1021,Boeing 787,08/19/2024,08/19/2024,BOM,JFK,270,300,174,-96,126,27,54,81,108,32,17,15,58,48,10,88,45,43,122,64,58,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000022,SCH-ZZ-0000022,1022,Boeing 787,08/19/2024,08/19/2024,BOM,DEL,270,279,229,-41,50,27,54,81,108,29,23,6,55,45,10,86,60,26,109,101,8,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000086,SCH-ZZ-0000086,1022,Boeing 787,08/19/2024,08/19/2024,BOM,DEL,270,296,218,-52,78,27,54,81,108,29,19,10,60,41,19,89,67,22,118,91,27,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000150,SCH-ZZ-0000150,1022,Boeing 787,08/19/2024,08/19/2024,BOM,DEL,270,296,145,-125,151,27,54,81,108,29,12,17,61,25,36,86,61,25,120,47,73,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000023,SCH-ZZ-0000023,1023,Boeing 787,08/19/2024,08/19/2024,BOM,LAX,270,306,199,-71,107,27,54,81,108,32,20,12,56,26,30,91,60,31,127,93,34,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000087,SCH-ZZ-0000087,1023,Boeing 787,08/19/2024,08/19/2024,BOM,LAX,270,302,141,-129,161,27,54,81,108,31,10,21,57,26,31,88,64,24,126,41,85,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000151,SCH-ZZ-0000151,1023,Boeing 787,08/19/2024,08/19/2024,BOM,LAX,270,298,136,-134,162,27,54,81,108,32,12,20,58,37,21,88,45,43,120,42,78,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000024,SCH-ZZ-0000024,1024,Boeing 787,08/19/2024,08/19/2024,DUB,MAA,270,290,134,-136,156,27,54,81,108,30,15,15,61,39,22,86,35,51,113,45,68,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000088,SCH-ZZ-0000088,1024,Boeing 787,08/19/2024,08/19/2024,DUB,MAA,270,291,226,-44,65,27,54,81,108,31,23,8,61,39,22,84,81,3,115,83,32,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000152,SCH-ZZ-0000152,1024,Boeing 787,08/19/2024,08/19/2024,DUB,MAA,270,287,177,-93,110,27,54,81,108,32,17,15,59,30,29,83,41,42,113,89,24,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000025,SCH-ZZ-0000025,1025,Boeing 787,08/19/2024,08/19/2024,DUB,BLR,270,292,204,-66,88,27,54,81,108,29,12,17,56,22,34,90,66,24,117,104,13,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000089,SCH-ZZ-0000089,1025,Boeing 787,08/19/2024,08/19/2024,DUB,BLR,270,297,201,-69,96,27,54,81,108,32,12,20,61,48,13,85,73,12,119,68,51,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000153,SCH-ZZ-0000153,1025,Boeing 787,08/19/2024,08/19/2024,DUB,BLR,270,303,180,-90,123,27,54,81,108,31,17,14,58,26,32,88,53,35,126,84,42,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000026,SCH-ZZ-0000026,1026,Boeing 787,08/19/2024,08/19/2024,DUB,BOM,270,280,188,-82,92,27,54,81,108,32,21,11,57,30,27,82,40,42,109,97,12,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000090,SCH-ZZ-0000090,1026,Boeing 787,08/19/2024,08/19/2024,DUB,BOM,270,281,245,-25,36,27,54,81,108,29,27,2,55,41,14,82,79,3,115,98,17,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000154,SCH-ZZ-0000154,1026,Boeing 787,08/19/2024,08/19/2024,DUB,BOM,270,290,196,-74,94,27,54,81,108,28,25,3,59,23,36,89,40,49,114,108,6,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000028,SCH-ZZ-0000028,1028,Boeing 787,08/19/2024,08/19/2024,DUB,VNS,270,282,183,-87,99,27,54,81,108,28,11,17,59,49,10,86,50,36,109,73,36,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000092,SCH-ZZ-0000092,1028,Boeing 787,08/19/2024,08/19/2024,DUB,VNS,270,287,195,-75,92,27,54,81,108,28,13,15,59,48,11,86,58,28,114,76,38,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000156,SCH-ZZ-0000156,1028,Boeing 787,08/19/2024,08/19/2024,DUB,VNS,270,284,182,-88,102,27,54,81,108,30,19,11,58,52,6,85,45,40,111,66,45,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000029,SCH-ZZ-0000029,1029,Boeing 787,08/19/2024,08/19/2024,DUB,JFK,270,310,129,-141,181,27,54,81,108,32,12,20,61,23,38,91,41,50,126,53,73,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000093,SCH-ZZ-0000093,1029,Boeing 787,08/19/2024,08/19/2024,DUB,JFK,270,284,188,-82,96,27,54,81,108,30,26,4,55,35,20,83,78,5,116,49,67,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000157,SCH-ZZ-0000157,1029,Boeing 787,08/19/2024,08/19/2024,DUB,JFK,270,297,159,-111,138,27,54,81,108,28,14,14,60,26,34,83,47,36,126,72,54,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000030,SCH-ZZ-0000030,1030,Boeing 787,08/19/2024,08/19/2024,DUB,DEL,270,299,228,-42,71,27,54,81,108,30,19,11,57,54,3,90,60,30,122,95,27,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000094,SCH-ZZ-0000094,1030,Boeing 787,08/19/2024,08/19/2024,DUB,DEL,270,291,166,-104,125,27,54,81,108,32,26,6,61,32,29,85,57,28,113,51,62,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000158,SCH-ZZ-0000158,1030,Boeing 787,08/19/2024,08/19/2024,DUB,DEL,270,291,143,-127,148,27,54,81,108,32,10,22,57,26,31,88,51,37,114,56,58,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000031,SCH-ZZ-0000031,1031,Boeing 787,08/19/2024,08/19/2024,DUB,LAX,270,296,195,-75,101,27,54,81,108,29,18,11,57,36,21,88,43,45,122,98,24,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000095,SCH-ZZ-0000095,1031,Boeing 787,08/19/2024,08/19/2024,DUB,LAX,270,294,208,-62,86,27,54,81,108,29,16,13,55,43,12,84,41,43,126,108,18,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000159,SCH-ZZ-0000159,1031,Boeing 787,08/19/2024,08/19/2024,DUB,LAX,270,279,208,-62,71,27,54,81,108,30,26,4,56,47,9,83,76,7,110,59,51,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000032,SCH-ZZ-0000032,1032,Boeing 787,08/19/2024,08/19/2024,VNS,MAA,270,301,176,-94,125,27,54,81,108,29,13,16,58,30,28,89,61,28,125,72,53,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000096,SCH-ZZ-0000096,1032,Boeing 787,08/19/2024,08/19/2024,VNS,MAA,270,301,176,-94,125,27,54,81,108,31,20,11,57,50,7,86,61,25,127,45,82,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000160,SCH-ZZ-0000160,1032,Boeing 787,08/19/2024,08/19/2024,VNS,MAA,270,287,153,-117,134,27,54,81,108,28,13,15,58,36,22,91,51,40,110,53,57,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000033,SCH-ZZ-0000033,1033,Boeing 787,08/19/2024,08/19/2024,VNS,BLR,270,293,142,-128,151,27,54,81,108,31,16,15,57,26,31,83,38,45,122,62,60,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000097,SCH-ZZ-0000097,1033,Boeing 787,08/19/2024,08/19/2024,VNS,BLR,270,289,180,-90,109,27,54,81,108,31,27,4,58,25,33,82,64,18,118,64,54,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000161,SCH-ZZ-0000161,1033,Boeing 787,08/19/2024,08/19/2024,VNS,BLR,270,284,162,-108,122,27,54,81,108,29,13,16,57,45,12,85,35,50,113,69,44,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000034,SCH-ZZ-0000034,1034,Boeing 787,08/19/2024,08/19/2024,VNS,BOM,270,300,186,-84,114,27,54,81,108,30,23,7,55,43,12,91,67,24,124,53,71,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000098,SCH-ZZ-0000098,1034,Boeing 787,08/19/2024,08/19/2024,VNS,BOM,270,302,193,-77,109,27,54,81,108,32,25,7,57,54,3,86,50,36,127,64,63,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000162,SCH-ZZ-0000162,1034,Boeing 787,08/19/2024,08/19/2024,VNS,BOM,270,292,169,-101,123,27,54,81,108,28,19,9,61,47,14,85,56,29,118,47,71,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
